PLT_CN,INVYR,LAT,LON,ELEV,COUNTYCD,canopy_cover_pct,basal_area,total_understory_cover,seedling_tpa,ground_veg_cover,vegetation_density
412223032489998,2017,32.562659,-116.984568,500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628107126144,2019,32.573277,-116.945115,500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628130126144,2019,32.596601,-117.077698,100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412223082489998,2017,32.606739,-117.123978,100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628106126144,2019,32.608703,-116.907518,1100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628108126144,2019,32.610715,-116.489973,2500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628111126144,2019,32.613652,-116.770796,1700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412223131489998,2017,32.613834,-116.542673,3500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412220883489998,2017,32.617711,-116.267215,3500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412221976489998,2017,32.618163,-116.84687,2900.0,73,30.0,0.0,26.25,18516.424765,0.0,27.5
558628114126144,2019,32.622203,-116.232303,3300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306424126144,2020,32.624861,-117.041817,300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412221312489998,2017,32.630739,-116.003212,1100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817750489998,2018,32.630885,-117.127916,100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558627581126144,2019,32.636856,-115.942038,900.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817793489998,2018,32.649432,-117.241478,100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306425126144,2020,32.654638,-116.761169,2500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817767489998,2018,32.656875,-116.951232,700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645308143126144,2020,32.662159,-117.192012,100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817771489998,2018,32.663162,-116.835606,900.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817249489998,2018,32.663326,-115.964281,1100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817788489998,2018,32.663445,-116.243324,3100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817786489998,2018,32.66423,-116.55115,2500.0,73,0.0,0.0,122.6,0.0,885.0,26.35
645306426126144,2020,32.667995,-116.892843,1100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306427126144,2020,32.668439,-116.474009,3100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306428126144,2020,32.669708,-116.193339,2500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817270489998,2018,32.671443,-115.691974,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306431126144,2020,32.672601,-115.915377,500.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306435126144,2020,32.678089,-115.631339,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306436126144,2020,32.681607,-115.357092,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817241489998,2018,32.683491,-115.408359,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306430126144,2020,32.706783,-116.336751,4300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412221790489998,2017,32.706975,-116.707418,2300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628100126144,2019,32.707581,-116.945309,900.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817789489998,2018,32.70767,-116.143179,2500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306429126144,2020,32.707974,-116.602594,3300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817766489998,2018,32.71191,-116.667807,1700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412219797489998,2017,32.712201,-117.271825,100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306433126144,2020,32.712777,-116.060001,1100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817787489998,2018,32.712986,-116.368272,4100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817263489998,2018,32.719472,-115.551979,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558628129126144,2019,32.71975,-117.223079,100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817240489998,2018,32.720938,-115.833152,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306434126144,2020,32.721625,-115.769352,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306432126144,2020,32.721792,-116.486179,3700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306438126144,2020,32.725204,-115.494404,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817242489998,2018,32.72782,-115.268427,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306445126144,2020,32.730222,-114.933397,300.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817235489998,2018,32.732288,-114.990609,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306444126144,2020,32.733658,-115.211398,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306449126144,2020,32.73816,-114.647884,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412222503489998,2017,32.749254,-117.121158,300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558627578126144,2019,32.75538,-115.799532,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412221357489998,2017,32.756087,-116.423755,3700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628101126144,2019,32.759477,-116.105854,1100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412220618489998,2017,32.762109,-115.29576,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558628094126144,2019,32.762321,-117.060609,500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412220091489998,2017,32.76242,-115.856236,300.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558627577126144,2019,32.763194,-115.240601,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412223130489998,2017,32.763506,-116.560285,4100.0,73,30.0,81.1707,48.38333333333333,0.0,0.0,20.52
558627587126144,2019,32.764344,-115.518359,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412220023489998,2017,32.765298,-115.580136,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306443126144,2020,32.765544,-115.467308,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558628109126144,2019,32.7674,-116.371494,4500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628099126144,2019,32.770088,-116.483138,3300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628097126144,2019,32.771576,-116.778724,1700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412221499489998,2017,32.772122,-116.837983,500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412222330489998,2017,32.773783,-115.015158,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412220081489998,2017,32.778025,-114.72768,300.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558627598126144,2019,32.781916,-114.680311,300.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817429489998,2018,32.787772,-118.375737,100.0,37,0.0,0.0,0.0,0.0,0.0,0.0
645308153126144,2020,32.790513,-118.319753,100.0,37,0.0,0.0,0.0,0.0,0.0,0.0
558627596126144,2019,32.792127,-115.948876,300.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558628102126144,2019,32.794693,-116.23898,2700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412220087489998,2017,32.796783,-116.006268,1100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558627560126144,2019,32.802801,-115.661575,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412220798489998,2017,32.803287,-115.721628,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412220964489998,2017,32.803532,-116.304255,3900.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817764489998,2018,32.805485,-116.238116,1500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558627565126144,2019,32.806477,-115.374357,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817783489998,2018,32.808412,-117.1151,300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817747489998,2018,32.809475,-116.538952,4100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306437126144,2020,32.809816,-117.06003,500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306447126144,2020,32.810363,-116.192403,1500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412220040489998,2017,32.811314,-115.440795,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412220083489998,2017,32.812012,-115.155235,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558627591126144,2019,32.812264,-115.095486,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558627573126144,2019,32.81361,-114.821469,500.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306441126144,2020,32.814681,-116.763626,1900.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558627597126144,2019,32.816397,-114.528518,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412222163489998,2017,32.816466,-114.876004,300.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817774489998,2018,32.818835,-116.823398,1100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306442126144,2020,32.820118,-116.493652,4300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412222390489998,2017,32.824379,-114.59422,300.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412223257489998,2017,32.827159,-118.404443,700.0,37,0.0,0.0,0.0,0.0,0.0,0.0
558627723126144,2019,32.830004,-118.349612,100.0,37,0.0,0.0,0.0,0.0,0.0,0.0
484817246489998,2018,32.830401,-115.973892,300.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306440126144,2020,32.835279,-117.193245,300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306448126144,2020,32.83886,-115.924136,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306452126144,2020,32.841619,-115.637075,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817271489998,2018,32.84347,-115.689948,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412222981489998,2017,32.844479,-116.905634,700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306456126144,2020,32.849675,-115.350282,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817251489998,2018,32.850451,-115.409281,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817256489998,2018,32.852907,-115.12681,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306457126144,2020,32.852988,-115.078024,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306450126144,2020,32.856284,-116.36908,3300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817259489998,2018,32.857815,-114.565348,500.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306461126144,2020,32.858716,-114.788162,700.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306446126144,2020,32.859416,-116.602552,3500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306462126144,2020,32.85967,-114.504554,300.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817273489998,2018,32.861008,-114.850662,500.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558627737126144,2019,32.862124,-118.491459,500.0,37,0.0,0.0,0.0,0.0,0.0,0.0
412219808489998,2017,32.862717,-118.542111,100.0,37,0.0,0.0,0.0,0.0,0.0,0.0
484817770489998,2018,32.864107,-116.950717,500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817746489998,2018,32.864135,-116.724339,3900.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817765489998,2018,32.864944,-116.126649,700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817748489998,2018,32.867247,-116.658035,3300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412219796489998,2017,32.876233,-117.27531,100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306451126144,2020,32.876786,-116.066109,300.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412220090489998,2017,32.879373,-115.881781,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817238489998,2018,32.883337,-115.830096,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817276489998,2018,32.884,-115.717567,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306455126144,2020,32.88519,-115.501382,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558628104126144,2019,32.885426,-116.939578,700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628124126144,2019,32.886712,-117.215869,300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306454126144,2020,32.886718,-115.77882,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412220875489998,2017,32.887521,-116.987265,500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817277489998,2018,32.891179,-115.550311,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817237489998,2018,32.891396,-115.267688,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817274489998,2018,32.892456,-114.981754,300.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412221792489998,2017,32.895981,-114.874954,500.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306468126144,2020,32.899673,-114.649555,700.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306467126144,2020,32.90163,-114.928651,500.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306439126144,2020,32.902488,-118.459027,1300.0,37,0.0,0.0,0.0,0.0,0.0,0.0
484817417489998,2018,32.903898,-118.523204,500.0,37,0.0,0.0,0.0,0.0,0.0,0.0
412220261489998,2017,32.904458,-116.714562,1700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412220202489998,2017,32.908247,-116.131657,900.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817258489998,2018,32.910367,-114.705234,700.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558628127126144,2019,32.912227,-117.062331,900.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412222987489998,2017,32.913239,-116.825317,1700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412222065489998,2017,32.913963,-117.139666,500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412221237489998,2017,32.915407,-116.834214,2700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628113126144,2019,32.915961,-116.106555,500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628087126144,2019,32.916386,-116.363365,2100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628089126144,2019,32.916804,-116.648813,3100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412219951489998,2017,32.91799,-116.41813,3500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558627579126144,2019,32.921679,-115.812543,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412220039489998,2017,32.92211,-115.575524,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412220640489998,2017,32.922253,-115.860259,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558628126126144,2019,32.925789,-116.789433,1700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558627589126144,2019,32.928991,-115.519559,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412221797489998,2017,32.93053,-115.297406,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558627561126144,2019,32.933125,-114.95213,500.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558627590126144,2019,32.934419,-115.236182,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412220415489998,2017,32.938644,-115.008204,300.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645308155126144,2020,32.939922,-118.609244,100.0,37,0.0,0.0,0.0,0.0,0.0,0.0
484817772489998,2018,32.943517,-117.116254,500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558627567126144,2019,32.94702,-114.675168,900.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412220073489998,2017,32.948532,-114.730122,700.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558628084126144,2019,32.95193,-116.509344,5300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412220187489998,2017,32.953205,-116.579159,4700.0,73,20.0,0.0,34.763636363636365,74.965282,0.0,12.88
645308145126144,2020,32.95588,-117.334091,100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412220612489998,2017,32.957063,-116.004633,1100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558627580126144,2019,32.958812,-115.948086,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412221294489998,2017,32.960073,-116.308388,1700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628132126144,2019,32.961072,-116.25031,1300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306453126144,2020,32.962083,-117.071244,700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306465126144,2020,32.963406,-116.481234,3900.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817757489998,2018,32.963852,-116.540305,4700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412222473489998,2017,32.964578,-115.720866,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817768489998,2018,32.965061,-116.837788,1500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558627562126144,2019,32.965936,-115.661752,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306459126144,2020,32.967855,-116.773701,1700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412220247489998,2017,32.971011,-115.438065,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558627564126144,2019,32.971607,-115.381509,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558627576126144,2019,32.974259,-115.098122,300.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412220414489998,2017,32.974669,-114.87634,700.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412222329489998,2017,32.976114,-115.155684,300.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558627725126144,2019,32.979315,-118.639328,100.0,37,0.0,0.0,0.0,0.0,0.0,0.0
558627563126144,2019,32.980035,-114.529037,700.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412222389489998,2017,32.980038,-114.595846,500.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306460126144,2020,32.981602,-116.651557,3300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558627592126144,2019,32.984192,-114.815015,700.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817255489998,2018,32.996155,-115.974992,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306470126144,2020,33.001241,-115.927566,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817778489998,2018,33.00259,-116.251766,1900.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306466126144,2020,33.00457,-116.194046,1700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817269489998,2018,33.006366,-115.69362,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817782489998,2018,33.007308,-116.944887,1700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817790489998,2018,33.007596,-116.422823,2700.0,73,11.0,17.8859,13.25,0.0,0.0,6.18
645306471126144,2020,33.00765,-115.636256,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306458126144,2020,33.009753,-117.17934,300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306463126144,2020,33.010324,-116.89045,1500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817755489998,2018,33.011173,-117.233403,100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306469126144,2020,33.011683,-116.357408,3300.0,73,15.0,83.8752,17.333333333333332,0.0,0.0,12.05
645306475126144,2020,33.01216,-115.351866,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817264489998,2018,33.013219,-115.41654,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817775489998,2018,33.01732,-116.660661,2900.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817275489998,2018,33.019648,-114.848271,900.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306481126144,2020,33.020783,-115.074279,300.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817261489998,2018,33.02374,-114.563878,500.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306482126144,2020,33.024085,-114.787045,1100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306464126144,2020,33.024817,-116.637094,3700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306486126144,2020,33.027249,-114.615697,100.0,25,65.0,152.0887,78.0,0.0,0.0,39.41
558627722126144,2019,33.027278,-118.499423,100.0,37,0.0,0.0,0.0,0.0,0.0,0.0
412219807489998,2017,33.03051,-118.5485,100.0,37,0.0,0.0,0.0,0.0,0.0,0.0
484817769489998,2018,33.033718,-116.121845,500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628123126144,2019,33.037222,-117.222103,300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306473126144,2020,33.038146,-116.059505,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817268489998,2018,33.045027,-115.83952,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817244489998,2018,33.048272,-115.547866,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412221656489998,2017,33.048833,-117.282066,100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306474126144,2020,33.049623,-115.780744,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306479126144,2020,33.04963,-115.492449,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412220174489998,2017,33.053427,-117.010898,900.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817257489998,2018,33.054202,-115.275862,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817430489998,2018,33.054948,-118.539791,100.0,37,0.0,0.0,0.0,0.0,0.0,0.0
558628110126144,2019,33.055139,-116.365465,3700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306480126144,2020,33.055238,-115.215998,300.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817234489998,2018,33.05606,-114.985442,700.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558628098126144,2019,33.05989,-117.236898,100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412220118489998,2017,33.062416,-116.132216,500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412221293489998,2017,33.063165,-116.417723,2300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628091126144,2019,33.064209,-116.650288,3700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628125126144,2019,33.065627,-116.960237,1300.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306485126144,2020,33.066021,-114.928258,900.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412221494489998,2017,33.067732,-116.713159,2700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817253489998,2018,33.069833,-114.701602,300.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412220175489998,2017,33.075495,-116.866637,1500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628080126144,2019,33.077459,-117.365836,100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412220089489998,2017,33.079735,-115.861045,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558627588126144,2019,33.080278,-115.80278,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558628086126144,2019,33.08079,-116.086842,100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558627601126144,2019,33.090288,-115.523243,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412221795489998,2017,33.092308,-115.302161,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412222373489998,2017,33.094924,-117.127142,700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412220105489998,2017,33.095509,-115.585448,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558628122126144,2019,33.100135,-117.082746,700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412222428489998,2017,33.101503,-115.015473,900.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558627585126144,2019,33.101976,-114.95629,1300.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558627575126144,2019,33.103441,-115.241344,300.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412221291489998,2017,33.103701,-116.310894,1500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412221292489998,2017,33.103793,-116.414874,2700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628131126144,2019,33.105117,-116.245216,1700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628088126144,2019,33.105904,-116.545279,2700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412222241489998,2017,33.10821,-114.727972,700.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412222513489998,2017,33.109831,-116.601823,4100.0,73,55.0,34.0741,44.475,0.0,0.0,24.56
484817784489998,2018,33.110692,-117.128998,700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558628103126144,2019,33.111004,-116.784988,2100.0,73,13.0,15.3231,29.8,0.0,0.0,8.83
484817791489998,2018,33.116676,-117.392182,100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558627571126144,2019,33.11865,-115.950871,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306472126144,2020,33.120499,-117.31758,100.0,73,0.0,0.0,0.0,0.0,0.0,0.0
412220079489998,2017,33.121766,-116.004752,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412220042489998,2017,33.128501,-115.439007,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306478126144,2020,33.131423,-116.781062,2700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
558627574126144,2019,33.134652,-115.101085,1100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412220043489998,2017,33.135624,-115.382315,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558627583126144,2019,33.136844,-115.669567,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558627599126144,2019,33.139947,-115.217592,500.0,25,0.0,0.0,0.0,0.0,0.0,0.0
558627584126144,2019,33.141562,-114.821316,900.0,25,0.0,0.0,0.0,0.0,0.0,0.0
412221512489998,2017,33.142506,-115.150388,700.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817777489998,2018,33.145973,-116.536045,2700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817762489998,2018,33.150826,-116.245504,700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306484126144,2020,33.152265,-116.473932,2500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817780489998,2018,33.153951,-117.192914,1500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817781489998,2018,33.156242,-116.83805,1700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817779489998,2018,33.157262,-116.960016,2100.0,73,35.0,0.0,97.25,0.0,0.0,23.47
645306477126144,2020,33.157991,-117.049057,700.0,73,0.0,0.0,0.0,0.0,0.0,0.0
645306489126144,2020,33.161967,-116.185946,500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817260489998,2018,33.162473,-115.981936,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306490126144,2020,33.162749,-115.921226,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
484817773489998,2018,33.16306,-117.243512,500.0,73,0.0,0.0,0.0,0.0,0.0,0.0
484817245489998,2018,33.166077,-115.695663,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306498126144,2020,33.176233,-115.074455,1700.0,25,0.0,0.0,0.0,0.0,0.0,0.0
645306494126144,2020,33.176805,-115.357206,100.0,25,0.0,0.0,0.0,0.0,0.0,0.0
